price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
4803322,7611,2,2,3,yes,no,yes,no,yes,2,no,unfurnished
2429865,6421,4,4,2,yes,no,yes,no,no,2,yes,furnished
3686597,3657,3,2,4,yes,yes,no,no,no,0,no,semi-furnished
3646647,4693,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
3944674,8140,3,2,4,no,no,no,no,yes,2,yes,unfurnished
7035329,6178,4,2,4,yes,no,no,no,yes,3,yes,furnished
6564611,3534,3,2,3,yes,no,no,yes,no,2,yes,semi-furnished
5287139,6471,4,2,3,yes,no,yes,no,yes,2,no,semi-furnished
4284060,6827,3,2,1,yes,no,no,no,no,3,no,furnished
9354312,6952,3,4,3,no,no,yes,no,no,2,yes,unfurnished
4072688,3064,4,2,1,yes,no,no,no,yes,3,yes,unfurnished
7281614,1650,4,2,4,no,no,no,no,yes,3,yes,semi-furnished
7067652,6715,3,2,3,yes,yes,no,no,yes,2,no,unfurnished
6494498,5749,4,2,1,yes,no,yes,no,no,0,yes,unfurnished
5326533,4034,4,2,3,no,no,yes,no,yes,3,yes,semi-furnished
1750000,7231,5,2,1,yes,no,no,no,yes,0,no,semi-furnished
3455700,5648,4,4,3,yes,no,yes,no,no,2,yes,unfurnished
6155477,10624,4,4,2,yes,no,yes,no,yes,2,yes,semi-furnished
4084163,6032,5,2,4,no,no,no,no,yes,2,yes,furnished
3428871,7804,5,4,4,yes,yes,yes,no,yes,2,yes,semi-furnished
4614622,7939,4,2,2,yes,yes,no,no,yes,3,no,furnished
5063623,4734,4,4,3,yes,no,no,no,yes,2,yes,unfurnished
3903849,4164,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
3511823,4488,3,2,3,yes,yes,yes,no,yes,2,no,semi-furnished
4262677,8566,5,4,4,yes,no,yes,yes,yes,2,no,furnished
8578478,1650,3,4,4,yes,no,no,no,no,2,no,semi-furnished
6682899,3657,4,2,3,yes,yes,no,no,yes,3,yes,furnished
2926305,3420,4,2,4,yes,no,no,no,yes,2,no,furnished
6918328,4459,4,2,3,yes,no,yes,no,yes,2,no,furnished
1750000,8907,3,2,4,yes,no,yes,no,no,2,yes,unfurnished
5192438,1992,3,2,4,no,no,yes,no,no,3,no,unfurnished
6208280,3200,4,4,3,yes,no,no,no,yes,2,yes,semi-furnished
6103028,6906,4,4,2,yes,yes,no,yes,yes,2,yes,semi-furnished
4210597,7078,4,2,2,yes,no,no,no,yes,2,yes,furnished
4831816,4320,3,2,4,yes,no,no,no,yes,3,yes,furnished
9945403,1987,4,4,3,yes,no,no,no,no,2,yes,semi-furnished
4343817,5271,5,2,1,yes,yes,no,no,yes,3,no,semi-furnished
6568491,4388,3,1,3,yes,no,no,no,yes,2,yes,furnished
2565370,5263,5,2,3,no,no,yes,no,yes,3,no,semi-furnished
3855883,2425,4,4,3,yes,no,yes,no,no,2,yes,unfurnished
1750000,6509,5,2,3,yes,no,yes,yes,no,2,yes,semi-furnished
7124261,5917,4,4,4,no,no,no,no,yes,0,no,furnished
1803772,3189,5,4,4,no,no,no,no,yes,3,yes,furnished
3058169,1650,4,2,3,yes,no,no,no,yes,0,yes,furnished
6093716,3963,4,2,4,yes,no,no,no,no,0,yes,furnished
2771270,4686,3,4,2,yes,no,yes,yes,yes,3,yes,semi-furnished
6150254,1650,5,2,4,yes,no,no,no,yes,2,yes,furnished
3772227,5705,4,2,4,yes,no,no,no,yes,0,yes,furnished
3217949,6122,3,2,4,yes,no,yes,no,yes,2,yes,unfurnished
3913931,4134,4,2,4,yes,no,yes,yes,yes,3,yes,semi-furnished
2488717,2392,3,2,3,yes,yes,no,no,yes,0,yes,unfurnished
7131281,8462,5,4,4,yes,yes,yes,no,yes,3,yes,unfurnished
3819634,6066,4,2,3,no,yes,no,no,yes,3,yes,semi-furnished
4510582,7099,3,2,3,yes,no,yes,no,no,2,yes,semi-furnished
6389699,6171,4,4,4,no,yes,no,no,yes,2,yes,furnished
5555690,6944,3,4,4,yes,no,no,no,yes,0,no,unfurnished
6070109,4872,5,4,4,yes,no,no,no,yes,2,no,semi-furnished
4557642,6986,3,2,3,yes,yes,no,no,yes,2,yes,unfurnished
4641604,8822,4,2,3,yes,no,yes,no,yes,2,no,unfurnished
6179475,4985,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
3830690,9083,3,2,4,no,no,no,no,no,2,yes,semi-furnished
5196233,3363,4,2,3,yes,no,no,no,no,0,yes,semi-furnished
4488735,3680,4,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
5810081,4716,4,2,3,yes,no,yes,no,no,0,yes,semi-furnished
1750000,1782,5,4,3,yes,no,no,no,yes,2,yes,unfurnished
1750000,7283,3,2,4,yes,no,no,no,no,0,yes,furnished
5561860,8688,3,4,3,yes,no,no,no,no,2,yes,furnished
6195740,6308,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
6513583,5465,5,2,3,yes,no,no,no,no,2,yes,semi-furnished
5540817,7156,4,4,4,yes,no,no,no,yes,2,yes,furnished
5145161,6871,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
3401762,4373,4,2,3,yes,yes,yes,no,no,3,yes,unfurnished
3294096,8661,5,2,4,yes,no,no,no,yes,2,no,furnished
3615537,6202,4,4,4,yes,no,yes,no,yes,2,yes,furnished
6063318,2412,5,2,3,yes,yes,no,no,yes,3,yes,furnished
6258318,3989,4,2,3,yes,no,no,no,yes,0,no,semi-furnished
2948909,4123,4,2,4,no,yes,no,no,yes,0,yes,furnished
6175476,4588,4,2,3,yes,no,no,no,yes,1,yes,semi-furnished
5896117,7348,4,2,4,yes,yes,no,no,yes,2,yes,semi-furnished
2241186,6022,4,4,4,yes,yes,no,no,no,2,yes,unfurnished
4114759,5148,4,4,3,yes,no,no,no,yes,3,yes,furnished
4717855,6380,4,2,3,yes,no,no,no,yes,2,yes,furnished
7862930,6487,5,2,2,yes,yes,yes,no,yes,3,yes,semi-furnished
3875612,5566,4,2,3,yes,no,no,no,no,3,yes,unfurnished
6569457,5945,4,4,4,yes,no,yes,no,yes,3,yes,semi-furnished
3557134,8049,4,1,4,yes,no,no,no,yes,2,yes,furnished
7831642,5340,4,2,3,yes,no,no,no,yes,3,no,semi-furnished
7347352,3982,4,2,3,yes,no,yes,no,no,1,no,unfurnished
4654567,5581,4,2,2,yes,no,no,no,yes,3,yes,unfurnished
3200012,6894,4,4,4,yes,no,no,no,yes,2,yes,furnished
5518093,8956,4,4,3,yes,yes,yes,no,no,2,yes,semi-furnished
3638546,5546,4,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
1750000,4754,5,4,1,yes,yes,yes,no,yes,2,yes,furnished
8389153,6684,4,2,3,yes,no,no,no,yes,0,yes,unfurnished
7429945,6903,5,2,3,yes,no,no,no,yes,1,yes,furnished
3062866,5363,4,2,3,yes,no,no,no,no,2,yes,furnished
4418592,4396,4,2,2,yes,no,no,no,yes,2,no,semi-furnished
3881826,9749,5,2,3,yes,no,no,no,yes,2,yes,furnished
8181399,2861,5,2,3,yes,yes,no,no,no,2,yes,furnished
4550251,1650,3,2,3,yes,no,yes,no,no,3,yes,furnished
7631077,8142,4,2,3,yes,no,no,no,yes,3,yes,furnished
4123507,2877,3,4,3,yes,no,no,yes,yes,3,yes,semi-furnished
1750000,2957,3,2,2,yes,no,no,no,no,0,no,semi-furnished
7161256,5406,3,2,3,yes,no,no,no,yes,0,yes,furnished
7734689,1765,3,2,3,no,no,no,no,yes,2,yes,semi-furnished
3090829,8363,3,2,2,yes,no,yes,no,yes,2,yes,furnished
3415222,4962,5,4,4,yes,no,no,no,yes,3,no,furnished
4054142,2961,3,2,3,yes,no,no,no,no,3,yes,semi-furnished
4782163,6350,4,4,4,yes,no,no,no,yes,2,yes,semi-furnished
7483313,5010,4,2,3,yes,no,yes,no,no,0,no,semi-furnished
5320241,2787,4,2,3,yes,no,no,no,yes,2,yes,furnished
4976531,5138,2,2,4,yes,yes,no,no,yes,3,yes,furnished
4624617,5356,3,2,4,no,yes,no,no,yes,0,yes,unfurnished
4907262,7761,4,4,3,yes,no,no,no,yes,3,no,unfurnished
2111104,1825,3,2,4,yes,no,yes,no,no,2,yes,furnished
6463896,3041,4,2,3,yes,no,no,no,yes,2,yes,unfurnished
5269998,5572,4,2,4,yes,yes,no,no,no,3,yes,furnished
4057752,5675,4,4,3,yes,yes,no,no,yes,0,yes,semi-furnished
5253972,6778,4,4,3,yes,yes,no,no,no,3,yes,furnished
5516672,6104,5,4,4,yes,no,no,no,yes,0,yes,semi-furnished
3288710,6159,4,2,4,yes,no,no,no,yes,3,yes,furnished
6348367,1650,4,2,2,no,no,no,no,yes,2,yes,furnished
6135953,5356,4,4,4,yes,no,no,no,yes,2,yes,furnished
4347873,6383,4,2,4,yes,no,no,no,yes,2,yes,furnished
9914505,3466,4,2,3,yes,no,no,no,yes,3,yes,unfurnished
6297795,6838,3,2,3,yes,no,no,no,yes,3,yes,furnished
3909994,6049,5,4,4,yes,no,yes,no,yes,2,yes,semi-furnished
5765782,4689,3,2,4,no,yes,no,no,yes,2,yes,furnished
3194801,4780,5,2,2,yes,no,no,no,yes,3,yes,furnished
7882627,6093,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
5333075,9832,3,2,3,no,no,no,no,yes,2,yes,semi-furnished
5983087,3212,5,2,4,no,no,no,no,yes,3,yes,unfurnished
5017664,6397,4,2,3,yes,no,no,no,yes,3,yes,furnished
6040786,7162,3,2,3,yes,no,yes,no,no,2,no,semi-furnished
5052999,7979,4,2,3,no,no,yes,no,yes,2,yes,unfurnished
8647449,1650,4,2,4,yes,yes,no,no,yes,0,no,unfurnished
5478207,8361,4,2,4,yes,yes,no,no,yes,3,yes,semi-furnished
3557498,3932,4,2,3,yes,no,no,no,no,0,no,semi-furnished
4966073,6044,4,4,3,yes,no,yes,no,yes,3,yes,semi-furnished
6036786,2631,3,4,4,yes,no,yes,no,yes,1,yes,furnished
7471446,5375,4,4,2,yes,no,no,no,yes,2,yes,furnished
5962198,4149,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
3475554,1650,4,2,3,yes,no,no,no,no,2,yes,furnished
3539179,5994,5,2,4,yes,yes,no,no,yes,0,yes,semi-furnished
4869734,6035,4,2,4,yes,yes,no,no,yes,2,yes,furnished
8193015,3062,4,2,2,yes,no,no,no,yes,0,yes,furnished
2917182,5141,3,2,3,yes,yes,yes,no,no,2,yes,unfurnished
4064494,2061,4,2,3,yes,no,no,no,yes,2,no,furnished
8935615,7863,3,2,4,yes,no,no,no,yes,1,no,semi-furnished
4090005,6475,5,4,4,yes,no,no,no,yes,0,no,unfurnished
3846640,5620,3,4,3,yes,no,no,no,yes,0,yes,furnished
3233836,6306,4,2,3,yes,yes,yes,no,yes,2,yes,semi-furnished
2669240,2709,3,2,1,yes,no,no,no,no,2,yes,furnished
1893486,5388,4,2,3,yes,no,no,yes,yes,3,no,furnished
7656860,3624,2,2,4,yes,no,no,no,yes,3,yes,furnished
3503095,6297,3,2,4,yes,yes,yes,no,yes,2,yes,furnished
3039586,3029,4,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
1750000,7703,5,2,3,yes,no,no,no,yes,3,yes,furnished
4634985,4575,3,2,2,yes,yes,no,no,yes,3,yes,furnished
5926877,6554,2,4,2,yes,no,no,no,yes,2,yes,semi-furnished
5954398,4575,3,2,3,yes,no,no,no,yes,2,yes,furnished
5621764,4889,4,2,1,yes,no,yes,no,no,2,yes,furnished
3693049,6174,4,2,3,yes,no,no,yes,yes,3,yes,semi-furnished
4016395,5855,4,2,4,yes,no,no,no,no,2,yes,furnished
5232004,5805,3,2,2,yes,no,no,no,yes,2,yes,furnished
3246226,4244,4,2,3,yes,no,no,no,yes,0,yes,furnished
5381257,1650,5,2,2,yes,no,no,no,yes,1,yes,semi-furnished
5523864,7793,4,2,3,yes,yes,no,no,yes,2,no,furnished
4570621,4703,3,4,4,yes,no,yes,no,no,0,yes,semi-furnished
6206514,3269,3,2,3,yes,yes,no,no,yes,0,yes,furnished
7545380,1650,4,4,4,yes,no,yes,no,no,3,yes,furnished
4484761,7584,5,2,3,yes,yes,no,no,no,0,yes,semi-furnished
1750000,8502,3,2,4,yes,yes,no,no,yes,0,yes,furnished
6061103,5498,4,2,2,no,no,no,no,yes,0,yes,semi-furnished
9328938,4727,4,4,2,yes,no,no,no,no,2,yes,semi-furnished
5365559,5269,4,2,3,yes,no,no,no,no,2,yes,semi-furnished
3457467,5673,5,4,3,yes,no,no,no,yes,3,yes,semi-furnished
5438796,6399,3,2,4,no,no,no,yes,yes,2,no,unfurnished
5869002,6833,4,4,3,yes,no,no,no,yes,2,yes,semi-furnished
6586777,4264,3,2,3,yes,no,no,no,yes,2,yes,semi-furnished
7571213,1650,3,2,4,no,no,no,no,yes,2,yes,unfurnished
4825940,7278,5,2,4,yes,yes,yes,no,yes,2,yes,semi-furnished
4304169,6891,4,2,4,yes,yes,yes,no,yes,0,yes,furnished
1750000,5234,3,2,4,yes,no,no,no,yes,3,yes,furnished
4344490,2723,3,2,3,yes,no,no,yes,yes,0,yes,semi-furnished
2271338,1921,4,2,3,yes,no,no,no,yes,2,no,furnished
3600079,6094,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
4247439,6096,4,2,3,yes,yes,yes,yes,no,0,no,furnished
5156263,4693,4,4,4,yes,no,no,no,yes,3,yes,semi-furnished
3203187,2719,4,2,4,yes,no,yes,no,no,0,yes,furnished
1750000,6538,3,2,4,yes,no,yes,no,yes,2,yes,furnished
6625338,7555,5,2,4,no,no,yes,no,yes,0,no,unfurnished
3492620,2883,4,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
3159625,9260,4,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
6873303,5295,4,4,3,yes,no,no,no,no,2,yes,unfurnished
2653999,7361,4,2,4,yes,no,no,no,no,2,yes,furnished
6631255,1682,4,2,4,yes,no,no,no,yes,0,no,unfurnished
4364892,6401,3,4,3,yes,no,no,no,yes,3,yes,furnished
4580793,6381,3,1,3,yes,no,no,no,no,3,yes,semi-furnished
7249718,4943,4,2,4,yes,no,no,no,no,3,yes,semi-furnished
5511603,2863,4,2,4,yes,no,no,no,no,3,yes,unfurnished
2607853,5521,3,2,4,yes,no,no,no,yes,3,yes,semi-furnished
4850365,3919,4,2,4,yes,no,no,no,no,2,yes,semi-furnished
10095421,9057,5,4,2,yes,no,yes,no,yes,0,yes,unfurnished
7033837,6915,4,2,2,no,no,yes,no,yes,0,no,furnished
4806444,11756,3,2,4,yes,no,yes,no,yes,2,yes,furnished
5890318,3809,5,4,2,yes,no,yes,no,no,2,yes,furnished
3976030,6874,4,2,4,yes,no,yes,no,yes,1,yes,furnished
1980907,8215,4,2,4,yes,no,no,no,no,3,no,unfurnished
1750000,3756,5,2,3,yes,no,yes,no,yes,2,yes,unfurnished
6485388,3643,4,2,4,yes,no,no,no,yes,2,no,semi-furnished
4000048,4870,4,4,4,yes,no,no,no,no,2,yes,unfurnished
6170565,3687,4,4,4,yes,yes,no,no,yes,2,yes,semi-furnished
1750000,10229,4,2,3,no,no,no,no,yes,2,yes,furnished
8786304,1650,3,2,4,yes,no,no,no,yes,0,no,furnished
3509436,5805,5,2,3,no,yes,no,no,yes,0,yes,semi-furnished
5200145,7784,3,2,3,yes,no,no,no,no,1,no,semi-furnished
3375185,5374,3,2,3,yes,no,no,no,yes,2,no,unfurnished
1750000,2106,5,4,4,yes,no,no,no,yes,3,yes,furnished
8200485,8737,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
8898946,3391,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
5171804,2785,3,2,1,yes,no,no,no,no,2,yes,unfurnished
4548920,3127,4,2,3,yes,yes,no,no,yes,2,yes,furnished
5619084,5527,3,4,4,yes,no,yes,no,yes,0,no,unfurnished
3442419,4831,4,2,3,yes,no,no,no,no,2,yes,furnished
4060338,4790,3,2,3,no,no,no,no,yes,2,yes,furnished
3994200,6855,5,4,3,yes,no,no,yes,yes,2,yes,semi-furnished
6737087,2368,4,4,3,no,no,yes,no,no,0,yes,unfurnished
2550476,6436,5,2,3,no,no,no,no,yes,3,yes,semi-furnished
2657587,4395,4,2,4,yes,no,yes,no,yes,2,no,semi-furnished
5148311,4125,4,2,3,yes,no,yes,no,no,1,yes,unfurnished
3875118,7509,5,2,4,yes,no,no,no,no,2,yes,unfurnished
3753235,2128,4,4,3,yes,yes,yes,no,yes,3,yes,furnished
5836639,2296,4,2,4,no,no,no,no,yes,3,yes,furnished
4757809,1734,4,2,1,yes,no,no,no,yes,2,yes,semi-furnished
8446638,4391,4,2,3,yes,yes,no,no,yes,3,yes,unfurnished
5740493,8349,4,2,3,yes,no,yes,no,yes,3,yes,unfurnished
1750000,2561,4,4,4,no,yes,yes,no,yes,2,yes,semi-furnished
7789791,3641,4,2,4,no,no,no,no,no,2,no,furnished
3958151,8830,4,2,3,yes,no,no,no,no,1,no,furnished
1937385,5259,4,2,2,yes,no,no,no,no,2,yes,unfurnished
9129593,4023,5,2,3,yes,no,no,no,yes,2,yes,furnished
4665386,1650,5,4,4,no,no,yes,no,yes,2,yes,semi-furnished
5817062,7084,4,2,4,yes,no,no,no,yes,2,yes,furnished
3504326,7648,5,2,4,yes,yes,no,no,yes,0,yes,semi-furnished
6019629,4125,5,2,3,yes,no,no,no,yes,3,yes,unfurnished
1750000,1650,2,2,1,yes,no,no,no,yes,0,yes,semi-furnished
5980957,3649,4,4,3,no,no,no,no,yes,0,yes,semi-furnished
5677233,4348,4,4,3,yes,yes,no,no,no,3,yes,furnished
5720160,4847,4,2,3,yes,yes,no,no,no,2,yes,unfurnished
4339060,6522,4,2,4,yes,no,no,no,yes,2,yes,furnished
1750000,1650,4,4,4,yes,no,yes,no,yes,3,yes,semi-furnished
3801645,6152,3,4,2,yes,no,yes,no,yes,3,yes,semi-furnished
4310358,3271,3,4,4,yes,no,yes,no,yes,2,no,furnished
4724130,5099,5,2,1,yes,yes,no,no,yes,0,yes,unfurnished
6441247,5938,4,4,4,yes,no,no,no,no,2,yes,unfurnished
6260083,3242,4,4,3,yes,no,yes,no,yes,3,yes,semi-furnished
3587572,4747,5,2,4,yes,no,yes,no,yes,3,no,furnished
3975882,7973,5,4,4,yes,no,yes,no,yes,0,yes,semi-furnished
3969097,7086,4,2,3,yes,no,no,no,yes,3,yes,furnished
3374612,3866,3,2,4,yes,no,no,no,yes,2,yes,furnished
1750000,4030,5,2,1,yes,yes,no,no,yes,2,yes,furnished
7433350,5969,4,4,4,yes,no,yes,no,yes,0,yes,unfurnished
7199118,7388,5,2,4,yes,no,no,no,yes,2,yes,furnished
3357300,6328,5,2,3,yes,no,yes,no,yes,3,yes,semi-furnished
10008543,2808,3,2,4,yes,no,no,no,yes,0,yes,furnished
5815816,6563,3,4,4,yes,no,no,no,yes,2,yes,unfurnished
1750000,4905,3,2,4,yes,no,no,yes,yes,2,yes,unfurnished
4209147,5554,4,3,3,no,yes,yes,no,yes,3,yes,semi-furnished
3999971,7484,3,2,4,yes,no,no,no,no,1,no,furnished
4229503,2359,4,2,2,yes,yes,yes,no,yes,0,no,furnished
8985011,5390,3,4,3,yes,no,yes,no,yes,1,yes,unfurnished
4068608,4371,3,2,4,yes,no,no,no,yes,0,yes,unfurnished
4347606,4270,3,2,4,yes,no,no,no,no,1,yes,unfurnished
3898680,5743,5,2,3,yes,no,no,no,yes,2,yes,unfurnished
3965499,2575,3,2,3,no,no,no,no,no,0,no,semi-furnished
7191431,8560,3,2,3,yes,no,no,no,no,3,no,furnished
4483448,10734,4,2,2,yes,yes,yes,no,yes,2,yes,furnished
3412671,6572,4,2,4,yes,yes,yes,no,yes,0,yes,semi-furnished
3846230,9087,5,4,4,yes,no,no,no,yes,3,no,semi-furnished
4508164,4132,4,2,3,yes,yes,no,no,yes,3,yes,semi-furnished
6723605,8076,2,2,3,yes,yes,no,no,no,3,yes,semi-furnished
6261868,9265,4,4,4,yes,no,yes,no,no,0,yes,furnished
7214572,2595,4,2,3,yes,no,yes,no,yes,0,yes,furnished
4607487,6545,4,2,4,yes,no,no,no,yes,2,yes,furnished
4823522,7897,3,4,4,yes,no,no,no,no,2,yes,furnished
7359534,7208,3,2,3,no,no,yes,no,no,3,yes,semi-furnished
3162140,9191,4,2,2,yes,no,yes,no,yes,3,yes,unfurnished
5752894,6291,4,2,3,yes,no,no,no,yes,0,yes,furnished
2984951,8476,4,2,3,yes,no,yes,no,yes,1,yes,unfurnished
1750000,1998,3,2,3,yes,no,yes,no,yes,2,yes,furnished
2969253,5713,5,2,4,no,no,no,no,no,2,yes,unfurnished
5475029,4440,5,2,4,yes,no,yes,no,no,3,yes,semi-furnished
2478444,7279,4,2,3,yes,no,no,no,no,3,no,semi-furnished
8800144,4145,3,2,2,yes,no,no,no,yes,3,yes,furnished
6144156,3343,4,2,3,no,no,yes,no,yes,2,no,unfurnished
5378563,2662,5,2,3,yes,no,no,no,yes,2,yes,furnished
6078227,9056,4,4,4,no,yes,no,no,no,3,yes,semi-furnished
1872795,5369,4,2,3,yes,yes,yes,no,no,3,yes,unfurnished
4170961,6991,3,2,2,no,no,yes,yes,no,0,yes,semi-furnished
7691213,10780,4,2,3,yes,no,yes,no,yes,3,no,furnished
3359665,7983,4,4,1,yes,no,no,no,yes,3,yes,unfurnished
3862046,6348,4,2,2,yes,no,no,no,yes,2,yes,furnished
1750000,5717,4,2,3,yes,no,no,no,yes,0,no,furnished
2165501,3573,4,2,3,yes,no,yes,no,no,2,yes,semi-furnished
1845597,5142,5,4,1,yes,no,yes,no,no,2,yes,unfurnished
4567288,6712,4,2,3,yes,yes,yes,no,yes,0,yes,semi-furnished
3223143,8615,5,4,4,yes,no,no,no,yes,0,yes,furnished
5265082,1650,4,2,3,yes,no,no,no,yes,3,yes,furnished
1750000,3606,5,4,3,yes,no,yes,yes,yes,2,no,semi-furnished
9052822,4352,5,2,4,yes,no,no,no,yes,3,yes,semi-furnished
6169742,6226,5,4,3,yes,no,no,no,yes,2,yes,furnished
4637679,1650,4,2,1,yes,no,yes,no,yes,2,yes,semi-furnished
3263836,5475,5,2,3,yes,no,no,no,no,2,yes,furnished
2423540,7897,4,4,3,no,yes,no,no,yes,3,no,unfurnished
4285951,6799,5,4,3,yes,no,yes,no,yes,2,yes,semi-furnished
7428823,6193,4,2,4,yes,no,no,no,yes,2,yes,unfurnished
3768333,5806,4,4,3,yes,no,yes,no,yes,3,yes,furnished
5489213,3405,3,4,3,no,no,yes,no,yes,0,no,furnished
5324870,3489,5,4,3,no,yes,no,no,yes,0,yes,semi-furnished
5232710,6147,4,2,4,yes,no,yes,no,yes,2,yes,furnished
7460696,4818,4,2,4,yes,no,no,no,yes,2,yes,furnished
3689414,9500,5,2,3,yes,no,no,no,yes,0,yes,semi-furnished
3004373,4708,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4021483,5692,5,2,3,no,no,no,no,yes,3,yes,semi-furnished
5234829,9557,3,4,3,yes,no,yes,no,yes,3,yes,furnished
5255746,4773,5,2,3,yes,no,no,no,no,2,yes,furnished
3714222,9329,3,4,3,yes,no,yes,no,yes,2,yes,unfurnished
3213348,1650,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
4870333,2958,4,2,4,yes,no,yes,no,no,3,yes,semi-furnished
7225933,5806,4,2,3,no,no,no,no,no,2,yes,unfurnished
2491760,3882,5,4,3,yes,no,no,no,no,2,yes,semi-furnished
6921459,3817,3,2,3,yes,no,yes,no,no,0,yes,unfurnished
6632619,6412,3,2,3,yes,yes,no,no,yes,2,yes,furnished
7355456,5753,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4723918,6694,5,2,4,yes,no,no,no,yes,3,yes,unfurnished
6861161,4909,3,2,4,yes,no,no,no,yes,2,no,furnished
5242635,2951,4,2,3,no,no,yes,no,yes,0,no,unfurnished
6589117,3052,3,2,3,yes,no,no,no,no,0,yes,furnished
5139569,2263,3,2,3,yes,yes,no,no,yes,3,yes,unfurnished
3841388,5222,3,4,4,yes,no,yes,no,no,2,yes,furnished
5920099,5009,4,4,3,yes,no,no,no,yes,2,yes,furnished
4743980,5848,3,4,3,yes,no,no,no,no,2,yes,semi-furnished
3504874,4168,4,4,4,yes,no,no,no,no,0,yes,unfurnished
1750000,6086,4,2,1,yes,no,no,no,yes,1,yes,furnished
3581261,8709,4,2,3,yes,no,yes,no,yes,2,yes,semi-furnished
5407529,3015,3,2,3,yes,no,yes,no,yes,3,yes,unfurnished
3512123,8055,4,2,4,yes,no,no,no,yes,2,yes,semi-furnished
4266320,3788,4,4,4,yes,no,yes,no,yes,0,yes,unfurnished
7093221,4494,5,4,1,yes,no,no,no,yes,0,yes,unfurnished
4499705,5029,4,2,3,yes,no,no,no,no,2,yes,unfurnished
6082377,4132,3,2,3,yes,no,no,no,yes,3,yes,unfurnished
3608025,6350,4,2,3,yes,no,yes,no,yes,2,yes,furnished
3168113,4435,3,4,3,yes,no,no,no,yes,3,yes,semi-furnished
7125561,10305,5,2,3,yes,no,yes,no,yes,0,yes,semi-furnished
7602228,4855,4,2,4,yes,no,yes,no,yes,3,yes,unfurnished
6188793,6603,4,2,3,no,no,no,no,yes,2,yes,furnished
2798000,6075,3,2,3,yes,no,no,no,yes,3,yes,unfurnished
3153573,5481,4,2,3,no,no,no,yes,no,0,yes,furnished
5886687,6385,4,2,4,yes,no,yes,no,no,3,yes,furnished
5130918,3866,3,2,3,yes,no,yes,no,yes,2,yes,furnished
3956979,4870,4,2,1,yes,no,yes,no,no,2,yes,unfurnished
5818323,5934,4,2,3,yes,no,no,no,yes,3,yes,unfurnished
2473850,9209,4,2,4,no,no,no,no,yes,2,no,semi-furnished
6114000,5295,3,2,4,yes,no,no,no,yes,2,yes,furnished
3471413,3089,3,2,4,yes,no,no,no,yes,2,yes,semi-furnished
3571757,3759,4,2,4,yes,no,yes,no,no,1,yes,semi-furnished
2033203,3431,4,2,1,yes,no,no,no,yes,0,no,furnished
1750000,4047,4,2,3,yes,no,no,yes,no,2,yes,semi-furnished
3724492,4716,3,2,4,yes,no,yes,no,yes,0,yes,furnished
8294876,6452,3,2,3,yes,no,yes,no,yes,2,yes,unfurnished
6891254,5952,4,4,3,yes,yes,no,yes,yes,3,yes,furnished
2888944,4319,4,2,3,yes,no,no,no,yes,2,yes,furnished
5256968,6107,3,4,4,yes,no,no,no,no,0,no,furnished
6153936,5420,4,2,3,no,no,yes,no,yes,3,yes,furnished
6641047,5260,5,2,2,yes,yes,no,no,no,3,yes,semi-furnished
6425617,2709,4,4,4,yes,no,yes,no,no,2,yes,semi-furnished
5891937,4346,4,2,4,yes,no,no,no,no,0,yes,semi-furnished
4806284,6140,4,2,4,yes,no,yes,no,yes,2,yes,semi-furnished
7845025,2089,4,4,3,yes,no,no,no,yes,3,no,furnished
4272400,7496,4,2,3,yes,no,no,yes,yes,0,yes,furnished
5309348,1918,5,2,4,yes,no,no,no,yes,0,no,semi-furnished
4176550,2335,4,2,1,no,no,no,no,yes,2,no,unfurnished
4887164,7709,4,2,3,yes,no,yes,no,yes,2,yes,unfurnished
1750000,1650,4,2,3,yes,no,no,no,no,3,yes,furnished
7269857,6715,4,4,3,yes,no,no,no,no,3,yes,furnished
6603992,6589,4,2,4,yes,no,no,yes,no,2,yes,semi-furnished
3685291,5311,3,2,3,yes,no,yes,no,yes,0,yes,unfurnished
3507528,4298,3,2,4,yes,no,yes,no,yes,2,no,unfurnished
3534073,7135,4,2,4,no,no,no,no,yes,2,no,semi-furnished
5935564,8422,3,2,3,yes,no,no,no,yes,0,yes,semi-furnished
6963425,9059,4,2,4,yes,no,no,no,no,0,yes,furnished
