area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,price
5395,3,1,2,yes,no,no,yes,no,0,yes,unfurnished,6639500
6836,3,1,2,yes,no,no,no,no,1,yes,semi-furnished,6983600
3929,4,3,1,no,no,no,yes,yes,1,yes,unfurnished,6142900
5494,2,2,3,yes,no,no,yes,no,1,no,unfurnished,6049400
4564,4,2,1,yes,no,yes,no,no,3,no,furnished,6406400
5093,3,2,1,no,no,yes,no,yes,0,no,semi-furnished,6309300
4926,3,1,1,yes,no,no,no,yes,1,no,furnished,6642600
3623,3,1,2,no,yes,no,no,yes,1,no,semi-furnished,6412300
5619,3,1,1,yes,yes,no,no,no,3,yes,semi-furnished,6961900
3378,2,1,2,yes,no,yes,no,yes,3,no,semi-furnished,6337800
4346,4,1,1,yes,no,yes,yes,yes,2,yes,furnished,6834600
5129,3,2,2,yes,yes,yes,no,yes,2,no,furnished,7312900
2648,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished,6414800
5855,3,2,2,yes,no,yes,no,no,2,no,unfurnished,6435500
5260,3,1,2,no,no,no,no,yes,1,yes,unfurnished,6576000
5989,3,1,1,yes,no,no,no,no,1,yes,semi-furnished,6598900
4771,3,1,1,no,no,yes,no,yes,2,yes,furnished,6977100
1500,4,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,6233100
5699,5,1,2,no,no,no,yes,yes,1,no,semi-furnished,6019900
4092,5,1,2,no,yes,no,no,no,1,no,semi-furnished,5709200
5794,2,2,3,yes,yes,yes,no,yes,2,no,unfurnished,6679400
7169,4,1,2,yes,yes,no,no,yes,1,no,unfurnished,6366900
1862,3,3,2,yes,no,no,yes,yes,3,yes,semi-furnished,7136200
3515,2,1,1,yes,no,no,no,no,2,no,furnished,5851500
5604,3,2,3,yes,yes,no,no,no,1,no,semi-furnished,6860400
4274,2,3,2,yes,no,yes,no,yes,0,yes,furnished,6927400
4287,3,1,2,yes,no,no,yes,no,0,no,furnished,6628700
5622,3,3,1,yes,no,yes,no,yes,3,no,semi-furnished,7162200
6745,3,1,1,yes,no,yes,no,yes,1,yes,furnished,7374500
5251,3,3,2,no,yes,yes,no,yes,1,yes,unfurnished,7025100
3107,2,2,2,yes,yes,no,no,yes,0,no,semi-furnished,5960700
4588,4,3,1,yes,no,no,no,yes,0,yes,semi-furnished,6508800
3924,4,2,1,yes,no,yes,yes,no,1,no,furnished,6242400
6785,4,4,2,no,no,no,yes,no,2,no,furnished,6578500
6726,2,2,1,no,no,yes,no,yes,1,no,furnished,6372600
5452,2,2,2,yes,no,no,no,no,2,no,unfurnished,5745200
5914,3,2,2,yes,no,no,yes,yes,0,yes,semi-furnished,7041400
5410,3,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,7141000
5900,3,1,1,yes,no,no,no,yes,3,no,semi-furnished,6640000
5076,5,2,2,yes,yes,no,no,no,0,no,semi-furnished,5907600
5798,3,2,2,yes,no,no,no,yes,0,no,furnished,6829800
5604,2,2,1,no,no,yes,no,yes,1,no,furnished,6260400
3207,2,2,1,yes,yes,no,no,yes,2,yes,semi-furnished,6570700
6196,3,2,1,no,no,no,no,yes,1,no,semi-furnished,6369600
5113,3,2,1,yes,no,no,no,yes,2,yes,unfurnished,6861300
6864,4,2,1,no,no,yes,no,yes,2,yes,furnished,6886400
5066,3,3,2,yes,no,no,yes,yes,1,yes,furnished,7556600
5257,3,1,2,no,no,no,no,yes,2,yes,furnished,7175700
5025,4,1,1,yes,yes,yes,no,no,0,no,furnished,6152500
4307,3,2,1,no,no,no,no,no,1,yes,semi-furnished,6330700
4593,5,1,1,yes,yes,no,no,yes,0,no,furnished,6209300
6910,3,3,1,yes,no,yes,no,yes,3,yes,semi-furnished,7691000
6447,4,3,2,yes,no,yes,no,yes,2,yes,semi-furnished,7044700
4928,2,3,1,yes,no,no,no,no,1,yes,furnished,6692800
5865,3,3,1,yes,no,no,yes,yes,1,no,semi-furnished,6936500
6797,3,1,2,no,no,no,no,no,1,no,furnished,6579700
4467,3,3,1,no,no,yes,no,no,0,no,furnished,6496700
5101,2,1,2,yes,yes,no,no,yes,1,no,semi-furnished,6360100
6147,2,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,6714700
4881,3,2,3,yes,no,no,yes,no,1,yes,unfurnished,6888100
5060,3,2,2,no,no,yes,no,yes,3,yes,unfurnished,6806000
4670,2,1,1,yes,no,no,no,yes,2,yes,unfurnished,6117000
5957,4,3,1,yes,no,no,yes,yes,2,yes,unfurnished,6745700
7433,3,4,1,yes,no,yes,no,no,1,no,unfurnished,6893300
3506,5,1,2,no,yes,no,no,no,1,no,unfurnished,5450600
5550,5,2,1,yes,no,yes,no,yes,2,yes,semi-furnished,6755000
8021,5,1,2,no,no,no,no,no,2,yes,semi-furnished,6402100
5842,3,1,3,yes,no,no,no,no,1,yes,semi-furnished,6884200
4365,3,1,1,yes,no,no,no,no,0,yes,semi-furnished,6336500
5811,4,2,2,no,no,yes,no,no,0,yes,semi-furnished,6031100
4673,3,2,2,no,no,no,no,yes,1,no,semi-furnished,6217300
3545,3,2,3,yes,no,no,no,no,2,no,semi-furnished,6554500
5755,3,2,1,no,no,no,no,yes,0,no,semi-furnished,6225500
3156,2,2,2,no,yes,no,yes,yes,1,yes,furnished,6565600
3272,4,1,2,no,no,no,no,yes,1,no,semi-furnished,5677200
4867,2,2,1,no,no,yes,no,no,1,no,furnished,5936700
6210,3,2,1,yes,yes,no,no,yes,0,yes,unfurnished,6971000
4528,4,3,3,no,no,no,no,no,0,yes,unfurnished,5752800
5237,4,1,2,no,yes,yes,no,no,1,no,furnished,6273700
7574,4,3,3,yes,no,yes,no,no,1,yes,semi-furnished,6807400
5331,3,2,1,yes,no,no,no,no,1,no,furnished,6633100
7203,5,2,1,yes,yes,yes,no,no,0,yes,unfurnished,6470300
1845,3,3,1,yes,no,no,no,yes,1,yes,furnished,7134500
6020,4,1,1,yes,no,no,no,yes,0,yes,furnished,6552000
6440,3,1,1,no,yes,no,yes,yes,0,no,furnished,6694000
6315,2,4,2,no,yes,no,no,no,1,yes,furnished,6931500
4353,3,1,1,no,yes,no,no,no,1,no,semi-furnished,5935300
7495,3,3,1,yes,no,no,no,yes,0,yes,semi-furnished,7299500
5842,3,3,1,no,no,yes,no,no,1,no,unfurnished,6234200
3041,2,2,1,no,no,yes,no,yes,3,yes,semi-furnished,6304100
2449,4,2,3,no,yes,no,no,no,3,yes,furnished,6644900
3949,2,3,1,no,yes,no,yes,yes,2,yes,furnished,6944900
5306,4,2,1,yes,no,no,no,yes,2,no,unfurnished,5980600
3281,3,2,1,yes,no,yes,no,yes,0,yes,furnished,7128100
5571,4,3,1,no,yes,yes,no,yes,3,yes,furnished,7257100
6793,3,2,2,no,no,no,no,yes,0,yes,semi-furnished,6729300
7059,3,1,1,no,no,yes,no,yes,2,yes,furnished,7205900
6575,4,1,2,no,no,yes,yes,no,2,no,unfurnished,5907500
3035,3,1,1,yes,yes,yes,no,yes,1,no,furnished,6803500
1785,3,2,1,yes,yes,no,no,no,1,no,semi-furnished,6178500
5018,3,2,2,yes,yes,no,no,no,1,no,semi-furnished,6501800
4292,3,2,3,no,no,yes,no,no,1,no,furnished,6679200
4164,3,2,1,yes,no,no,no,yes,1,no,semi-furnished,6466400
6822,4,3,2,no,no,yes,no,no,1,yes,furnished,6732200
6962,3,2,2,yes,yes,yes,no,yes,1,no,furnished,7396200
2833,2,1,2,yes,yes,no,no,no,2,no,furnished,6283300
3174,3,1,1,no,yes,no,no,yes,2,yes,semi-furnished,6567400
5668,3,1,2,yes,no,yes,no,yes,1,no,semi-furnished,6866800
6354,4,1,2,yes,no,yes,no,yes,2,yes,furnished,7235400
3157,2,4,1,yes,no,yes,no,no,0,no,semi-furnished,6065700
5645,2,2,3,yes,no,no,no,no,0,yes,semi-furnished,6464500
4008,2,3,3,yes,no,yes,no,yes,2,no,semi-furnished,6400800
4464,3,2,3,yes,no,yes,no,no,1,no,furnished,6996400
3797,3,1,2,yes,no,no,no,no,2,yes,furnished,7079700
9876,3,2,1,yes,no,yes,yes,yes,0,no,furnished,7487600
6854,3,1,1,yes,no,no,no,yes,0,yes,semi-furnished,6835400
5045,3,1,2,yes,yes,no,no,no,0,yes,unfurnished,6704500
5637,3,1,2,no,yes,yes,no,yes,1,no,unfurnished,6563700
5860,4,4,3,yes,yes,yes,no,yes,1,no,semi-furnished,6886000
3636,3,1,2,yes,no,no,no,yes,2,no,unfurnished,6413600
7027,2,1,3,yes,no,no,no,yes,1,yes,furnished,7052700
4754,4,2,2,no,no,no,no,yes,2,yes,semi-furnished,6225400
6539,5,2,1,yes,no,no,no,no,0,no,semi-furnished,5853900
5976,3,2,1,yes,no,yes,no,yes,0,yes,furnished,7397600
7345,4,2,2,no,no,yes,no,yes,0,no,furnished,6334500
4379,4,1,1,no,no,no,no,yes,0,yes,furnished,6087900
5732,3,2,1,no,no,no,no,yes,0,yes,unfurnished,6423200
6411,3,2,2,no,yes,yes,no,yes,3,yes,unfurnished,7141100
6646,3,2,1,yes,yes,no,no,no,3,no,furnished,7164600
3264,3,3,2,yes,no,no,no,yes,1,no,semi-furnished,6576400
4940,3,1,3,no,no,no,no,no,1,no,furnished,6394000
4261,4,4,2,yes,no,no,yes,no,2,yes,semi-furnished,6726100
2154,4,2,1,yes,no,no,no,no,1,no,semi-furnished,5515400
2897,2,1,2,yes,yes,no,no,yes,1,no,furnished,6439700
6441,3,2,1,no,no,no,no,yes,1,yes,semi-furnished,6794100
3686,2,1,2,yes,no,yes,no,no,2,yes,furnished,6718600
6713,3,2,2,no,no,no,no,yes,2,yes,furnished,7221300
3960,2,3,1,yes,yes,yes,yes,yes,1,yes,furnished,7296000
4466,3,2,1,yes,no,yes,no,yes,1,yes,furnished,7346600
3958,2,4,1,no,yes,no,no,yes,2,no,unfurnished,6145800
6199,2,2,1,yes,no,yes,no,yes,1,yes,semi-furnished,6719900
4231,5,2,1,yes,yes,no,yes,yes,1,yes,furnished,6973100
4206,5,2,3,no,yes,yes,no,yes,1,yes,unfurnished,6520600
3745,3,1,3,no,no,yes,no,yes,3,yes,unfurnished,6774500
9356,3,2,2,yes,no,yes,no,yes,1,yes,unfurnished,7335600
6102,3,1,1,yes,no,no,no,yes,3,no,furnished,6960200
4953,3,1,3,no,no,yes,no,yes,1,yes,furnished,7195300
5262,3,2,1,yes,no,no,no,yes,2,yes,furnished,7376200
6989,2,3,2,yes,no,yes,no,yes,0,no,furnished,6798900
4873,5,1,1,yes,no,no,no,no,1,yes,semi-furnished,5987300
4669,4,1,2,yes,no,no,no,no,0,yes,furnished,6466900
5014,3,1,3,yes,yes,yes,no,no,2,no,furnished,7151400
5572,2,3,2,yes,no,no,no,no,0,no,unfurnished,5757200
3309,3,2,3,yes,no,no,yes,yes,0,yes,semi-furnished,7080900
3776,5,1,1,yes,no,yes,no,yes,1,no,semi-furnished,5877600
3058,3,2,2,no,yes,yes,no,no,1,no,semi-furnished,6155800
7394,2,2,2,no,yes,yes,no,no,0,yes,semi-furnished,6389400
2341,3,3,1,yes,yes,no,no,yes,0,yes,semi-furnished,6984100
5974,5,1,1,yes,yes,yes,no,yes,1,yes,furnished,6997400
3562,3,2,2,yes,no,yes,no,yes,1,no,furnished,6856200
4750,3,2,1,yes,no,yes,yes,no,3,yes,furnished,7425000
7400,4,2,3,yes,no,yes,no,yes,1,yes,unfurnished,6940000
5001,5,1,1,yes,no,no,no,no,1,yes,unfurnished,5800100
5414,3,1,2,yes,no,yes,no,no,1,yes,unfurnished,6791400
3568,3,1,1,yes,yes,no,yes,yes,1,no,unfurnished,6306800
3619,3,3,3,no,no,no,no,yes,1,no,furnished,6611900
7568,4,2,3,no,no,no,no,no,1,no,semi-furnished,6056800
6092,3,2,1,no,no,no,no,yes,2,yes,unfurnished,6659200
7095,4,2,1,yes,yes,no,no,yes,1,no,semi-furnished,6459500
4712,2,1,3,yes,no,yes,yes,yes,1,yes,unfurnished,6571200
6382,3,2,3,yes,no,no,no,yes,2,no,furnished,7388200
5481,3,1,1,yes,yes,no,no,yes,2,no,furnished,6998100
6380,5,3,1,yes,yes,no,no,yes,0,yes,furnished,7188000
2994,3,2,2,yes,no,no,no,yes,0,no,furnished,6549400
6196,3,2,1,yes,no,yes,no,no,0,yes,semi-furnished,6869600
3226,2,1,1,no,no,yes,no,yes,0,no,semi-furnished,5422600
3266,3,1,2,no,no,no,no,no,1,yes,furnished,6626600
7812,2,1,1,yes,no,yes,no,yes,3,no,furnished,6781200
5107,2,4,1,no,no,no,yes,no,3,yes,furnished,6910700
5611,5,1,2,no,no,yes,no,no,0,no,furnished,6011100
2445,3,1,2,no,no,yes,no,yes,2,yes,furnished,7044500
5470,3,2,2,yes,no,yes,yes,no,1,no,semi-furnished,6597000
7352,3,2,2,yes,yes,yes,no,yes,1,yes,semi-furnished,7535200
3879,2,2,1,no,no,no,no,yes,3,no,semi-furnished,5837900
2840,2,2,2,yes,no,yes,no,yes,1,yes,semi-furnished,6384000
3727,3,3,1,no,no,yes,no,no,1,no,unfurnished,6022700
5888,4,2,1,yes,no,yes,yes,no,0,no,furnished,6338800
4502,3,2,2,yes,no,yes,no,no,1,no,semi-furnished,6400200
7155,3,1,3,yes,yes,yes,yes,no,2,no,furnished,7465500
1500,5,1,2,yes,no,no,yes,yes,1,yes,furnished,6587600
4549,4,4,1,yes,yes,yes,no,yes,1,yes,furnished,7454900
5672,4,4,1,yes,no,yes,no,yes,2,no,semi-furnished,6767200
4276,3,2,2,no,no,yes,no,no,1,yes,furnished,6777600
4430,2,1,1,no,no,no,no,no,2,yes,furnished,6043000
4486,2,2,1,yes,no,no,yes,no,2,no,furnished,6248600
6452,3,3,1,yes,no,no,no,yes,0,yes,unfurnished,6995200
5760,3,4,2,no,yes,yes,no,no,1,no,semi-furnished,6826000
4772,5,1,1,yes,no,yes,no,yes,1,no,semi-furnished,5977200
5101,3,4,2,yes,no,no,no,yes,1,no,furnished,7260100
3705,4,2,2,no,no,yes,no,yes,0,yes,semi-furnished,6070500
5295,5,2,1,no,no,no,no,yes,3,yes,furnished,6679500
4872,2,1,2,yes,no,yes,no,yes,2,no,furnished,6687200
4481,2,2,2,yes,no,no,yes,yes,0,no,semi-furnished,5998100
5439,3,2,1,yes,yes,no,no,yes,0,yes,furnished,7393900
3740,4,2,2,yes,no,no,no,no,2,yes,semi-furnished,6174000
4115,3,1,2,yes,yes,yes,yes,yes,1,no,semi-furnished,7011500
6297,2,1,3,no,no,yes,no,yes,0,no,semi-furnished,6029700
8450,5,1,3,no,no,yes,no,yes,2,yes,furnished,7145000
3914,5,1,2,no,no,yes,no,yes,2,no,semi-furnished,5991400
7295,3,2,2,yes,no,yes,no,no,2,yes,semi-furnished,7179500
5085,3,2,1,yes,no,no,no,no,1,no,semi-furnished,6308500
3114,4,2,3,no,yes,yes,no,yes,0,yes,semi-furnished,6511400
5884,3,1,1,yes,yes,yes,no,no,1,yes,unfurnished,6738400
5763,4,1,3,yes,no,yes,yes,no,3,no,unfurnished,6226300
5456,3,2,2,no,no,no,no,yes,0,yes,semi-furnished,6595600
3731,3,1,1,yes,no,no,no,yes,0,yes,furnished,6823100
7383,4,1,2,yes,no,no,no,yes,1,no,semi-furnished,6388300
4846,5,1,1,no,no,yes,no,yes,0,no,unfurnished,5384600
5848,3,2,1,yes,yes,no,no,yes,1,yes,semi-furnished,7234800
1500,3,4,2,no,no,no,no,yes,0,no,furnished,6474900
5783,3,2,2,yes,no,no,yes,yes,0,yes,semi-furnished,7028300
3996,2,2,2,no,no,no,no,no,1,yes,furnished,6099600
3528,4,3,1,yes,no,no,yes,yes,1,yes,semi-furnished,6602800
5903,5,3,2,no,yes,no,no,yes,1,no,unfurnished,6040300
2893,3,1,1,yes,no,no,no,yes,2,no,furnished,6539300
3214,3,4,2,no,yes,no,no,no,2,yes,semi-furnished,6921400
7850,3,2,1,yes,yes,yes,no,yes,2,no,furnished,7585000
1500,4,2,1,yes,yes,no,no,yes,2,yes,unfurnished,6149100
2100,5,2,1,yes,no,yes,no,no,0,yes,furnished,6260000
2406,3,2,2,yes,no,no,no,yes,0,yes,unfurnished,6390600
2446,4,2,2,no,no,yes,no,yes,1,yes,unfurnished,5844600
5517,3,2,1,yes,no,yes,no,yes,1,yes,semi-furnished,7151700
6595,4,2,1,no,yes,no,no,yes,1,yes,furnished,6809500
5109,4,2,1,yes,no,yes,no,yes,1,yes,furnished,6910900
6482,4,1,1,no,no,yes,no,yes,0,no,furnished,6048200
4917,3,2,2,no,no,no,no,yes,1,no,unfurnished,6041700
4145,2,3,2,yes,no,yes,no,yes,3,yes,semi-furnished,6914500
6687,2,1,1,yes,yes,yes,no,no,3,yes,furnished,7018700
5408,4,1,2,no,no,no,no,yes,2,no,unfurnished,5790800
6084,3,1,3,no,yes,no,no,yes,0,no,furnished,6858400
2992,3,2,1,no,yes,no,no,yes,0,yes,semi-furnished,6549200
4408,4,1,1,no,yes,no,no,yes,3,no,unfurnished,5690800
6223,2,2,1,no,yes,yes,no,no,0,no,unfurnished,5672300
1746,5,1,1,yes,no,no,yes,yes,0,no,furnished,5824600
7372,3,1,2,no,no,yes,no,no,0,yes,unfurnished,6587200
2561,5,2,1,yes,yes,yes,yes,no,2,no,semi-furnished,6106100
3652,4,2,1,yes,yes,yes,no,no,0,yes,furnished,6615200
4272,2,1,2,no,no,yes,no,yes,0,yes,furnished,6527200
6903,2,1,2,yes,yes,no,no,no,0,no,semi-furnished,6190300
7425,4,1,2,yes,no,no,no,yes,0,no,unfurnished,6092500
6828,3,2,1,no,yes,no,no,no,2,yes,unfurnished,6682800
4961,4,1,1,no,no,no,no,yes,1,yes,unfurnished,5746100
2058,4,1,2,yes,no,no,yes,no,1,yes,semi-furnished,6105800
4975,4,1,3,yes,no,no,no,no,2,no,furnished,6297500
4101,3,2,2,no,no,yes,no,yes,0,no,furnished,6510100
2315,3,1,1,yes,no,no,no,yes,1,no,semi-furnished,6081500
4832,3,3,2,yes,yes,no,no,yes,1,yes,furnished,7633200
5309,2,3,2,yes,no,no,yes,yes,0,no,semi-furnished,6280900
4181,3,3,3,yes,yes,no,no,no,1,yes,furnished,7318100
1598,4,1,1,yes,no,no,no,no,1,yes,furnished,5959800
4251,2,2,2,yes,no,no,no,no,0,yes,unfurnished,5825100
5216,3,1,1,yes,no,no,yes,no,1,no,furnished,6521600
5590,3,2,2,yes,no,no,no,yes,2,yes,semi-furnished,7109000
5253,3,2,2,yes,no,no,no,yes,1,no,furnished,6875300
6013,3,1,2,yes,no,no,no,yes,3,yes,unfurnished,7151300
4608,4,1,2,yes,no,yes,no,no,1,no,semi-furnished,6010800
2737,4,2,1,yes,no,yes,yes,yes,2,no,furnished,6473700
5081,3,4,1,yes,yes,yes,no,no,1,yes,furnished,7758100
4857,5,1,3,yes,no,no,no,no,2,yes,semi-furnished,6385700
1500,2,1,3,yes,no,yes,no,yes,3,yes,furnished,6781900
5395,5,3,2,yes,yes,no,yes,yes,0,no,semi-furnished,6489500
5066,4,4,1,yes,yes,no,no,yes,1,yes,semi-furnished,7056600
4784,4,1,1,no,no,no,no,no,1,no,unfurnished,5078400
4531,3,3,1,yes,no,no,no,yes,3,yes,furnished,7603100
7489,3,1,2,yes,no,no,no,yes,3,no,semi-furnished,7098900
2725,3,1,1,yes,no,yes,no,no,1,no,unfurnished,5822500
5989,2,3,2,yes,no,no,no,no,0,yes,semi-furnished,6398900
4478,4,2,2,no,no,yes,no,yes,3,yes,unfurnished,6247800
7324,4,4,1,yes,no,yes,no,yes,1,no,semi-furnished,6832400
5624,5,1,1,yes,no,yes,no,yes,1,no,furnished,6362400
5829,3,1,1,yes,no,yes,no,no,1,no,furnished,6632900
6012,4,2,1,yes,no,yes,no,yes,0,yes,furnished,6901200
3101,3,1,1,yes,no,no,no,no,2,yes,unfurnished,6210100
6410,4,3,3,yes,no,yes,no,yes,2,no,semi-furnished,6641000
7488,3,2,2,yes,no,yes,no,yes,0,no,unfurnished,6648800
6673,3,2,1,yes,yes,yes,no,yes,2,yes,unfurnished,7367300
4588,3,3,1,yes,no,no,yes,no,2,no,furnished,6958800
5717,3,3,3,yes,no,yes,no,yes,3,no,semi-furnished,7171700
4460,3,3,1,no,no,no,no,yes,1,no,semi-furnished,6396000
6266,2,1,3,no,no,no,no,yes,1,yes,semi-furnished,6376600
5008,3,4,2,yes,no,yes,no,no,3,no,semi-furnished,7050800
5053,3,1,2,no,no,no,no,no,1,yes,semi-furnished,6505300
5732,3,2,1,yes,yes,no,no,yes,0,yes,unfurnished,6923200
8170,3,1,1,yes,no,yes,no,yes,2,yes,furnished,7617000
7553,3,1,1,yes,no,no,no,yes,2,no,semi-furnished,6705300
4292,3,2,2,yes,no,no,no,yes,1,no,semi-furnished,6479200
5407,4,3,1,no,no,no,no,no,0,yes,semi-furnished,6040700
3636,3,1,1,yes,no,yes,no,no,2,no,furnished,6513600
5037,4,2,1,yes,yes,no,no,no,0,yes,semi-furnished,6303700
5520,4,2,2,yes,no,yes,no,yes,0,yes,semi-furnished,6552000
7288,5,1,2,yes,no,no,no,no,2,no,semi-furnished,6228800
5653,2,2,1,yes,no,yes,no,yes,2,no,semi-furnished,6365300
6364,3,4,1,yes,no,yes,yes,yes,0,no,semi-furnished,7236400
3365,2,2,3,yes,no,no,no,no,1,yes,unfurnished,6136500
4968,3,1,1,no,no,yes,no,yes,0,yes,semi-furnished,6496800
4254,5,2,1,no,no,yes,yes,yes,0,no,furnished,6125400
5749,4,2,2,yes,yes,no,no,yes,2,yes,unfurnished,6624900
6165,3,2,1,yes,yes,yes,no,no,0,no,furnished,6966500
5958,4,2,2,yes,yes,yes,yes,yes,0,no,unfurnished,6295800
5786,3,1,2,no,no,yes,no,yes,1,yes,furnished,7278600
4438,3,2,3,yes,no,no,no,no,1,no,furnished,6843800
3306,4,2,1,yes,no,no,no,no,1,yes,semi-furnished,6030600
5998,2,1,2,yes,no,no,yes,yes,3,no,unfurnished,6349800
3954,3,1,2,yes,yes,no,no,no,1,no,furnished,6795400
4376,4,3,2,yes,no,no,no,no,0,yes,furnished,6537600
6074,4,1,1,yes,no,no,no,no,1,yes,semi-furnished,6107400
3450,3,2,3,no,yes,yes,no,yes,1,no,semi-furnished,6745000
4257,3,2,1,no,no,yes,no,yes,1,no,semi-furnished,6325700
3842,3,3,3,yes,no,yes,no,no,2,no,furnished,6934200
8532,3,2,1,yes,yes,no,yes,yes,1,yes,furnished,7903200
6856,3,1,1,yes,yes,no,no,yes,2,yes,semi-furnished,7235600
3491,3,1,3,yes,no,yes,no,yes,2,yes,unfurnished,6949100
4059,2,3,1,yes,no,yes,no,yes,1,yes,furnished,7005900
4228,4,3,1,yes,no,no,no,no,2,no,furnished,6322800
3935,3,4,2,yes,no,no,no,yes,1,no,semi-furnished,6843500
2794,3,1,2,yes,no,yes,yes,no,2,no,semi-furnished,6529400
3294,3,2,2,yes,no,yes,no,no,1,no,unfurnished,6079400
2833,2,2,1,yes,no,yes,yes,no,3,yes,unfurnished,6233300
3074,2,3,2,yes,yes,yes,yes,yes,2,yes,furnished,7307400
6236,5,1,2,yes,no,no,yes,no,0,no,semi-furnished,6023600
5848,4,1,2,no,no,no,no,yes,2,no,furnished,6334800
4861,2,3,1,yes,no,no,no,yes,0,no,unfurnished,5936100
4917,4,2,1,yes,yes,no,no,yes,2,yes,unfurnished,6541700
8192,5,3,1,yes,no,yes,no,yes,2,yes,unfurnished,7019200
2788,3,2,3,yes,yes,no,no,no,1,no,furnished,6878800
6541,4,3,1,no,no,no,yes,yes,3,yes,unfurnished,6604100
5744,2,1,1,yes,no,yes,no,yes,1,yes,furnished,6774400
4231,2,3,1,yes,no,no,no,yes,1,yes,unfurnished,6373100
3019,3,1,2,yes,no,no,no,yes,2,yes,furnished,7251900
5875,3,2,1,yes,no,no,yes,yes,0,no,semi-furnished,6637500
1500,3,1,1,no,no,no,no,yes,1,yes,furnished,6367500
3520,3,2,1,yes,yes,no,no,yes,1,yes,unfurnished,6802000
3268,3,2,1,yes,no,no,no,no,2,no,unfurnished,6026800
5744,2,3,2,no,no,no,no,no,1,no,unfurnished,5574400
3508,3,4,1,no,no,no,no,yes,0,no,unfurnished,6200800
4407,3,2,1,no,yes,yes,no,yes,3,yes,furnished,7440700
7166,3,2,1,yes,no,no,yes,yes,1,yes,semi-furnished,7266600
5920,2,1,1,yes,no,no,no,yes,3,yes,semi-furnished,6542000
8008,3,1,2,yes,no,no,no,yes,0,no,unfurnished,6650800
2372,2,1,1,yes,no,no,no,yes,1,no,semi-furnished,5587200
4171,2,3,2,no,yes,yes,no,yes,1,yes,semi-furnished,6617100
4215,2,2,2,yes,no,no,no,yes,1,no,semi-furnished,5971500
4081,3,2,3,yes,yes,no,yes,no,0,no,furnished,7008100
3976,2,2,2,yes,yes,yes,no,yes,1,no,semi-furnished,6297600
4396,3,1,1,yes,no,yes,yes,no,3,no,semi-furnished,6489600
3627,5,1,2,no,no,no,no,yes,1,no,semi-furnished,5712700
5262,3,2,3,yes,yes,yes,no,yes,2,yes,semi-furnished,7726200
3003,2,2,2,yes,no,yes,no,yes,0,no,furnished,6200300
6150,3,1,2,yes,yes,no,no,no,2,no,semi-furnished,6815000
3444,3,1,1,no,no,yes,no,yes,2,yes,furnished,6844400
3821,4,1,2,no,no,yes,no,yes,1,no,semi-furnished,5882100
3285,2,2,1,no,no,yes,no,yes,3,yes,furnished,6628500
6447,4,2,2,no,yes,yes,no,yes,2,yes,semi-furnished,6744700
5125,3,1,1,yes,no,yes,no,no,0,yes,furnished,6862500
6618,4,1,1,yes,yes,yes,no,no,2,yes,semi-furnished,6611800
6146,2,3,2,yes,no,yes,no,no,1,no,semi-furnished,6264600
3626,3,3,2,yes,no,no,no,yes,3,yes,unfurnished,7012600
6574,3,2,1,yes,yes,no,no,no,0,no,furnished,6857400
4581,3,1,1,yes,no,no,no,yes,1,yes,furnished,7008100
5454,3,3,1,yes,no,yes,no,yes,0,yes,furnished,7545400
8565,2,1,1,no,no,no,no,yes,1,no,semi-furnished,5906500
2326,3,2,2,yes,no,yes,yes,yes,2,no,semi-furnished,6632600
4360,3,3,3,no,yes,yes,no,no,0,no,furnished,6686000
4257,3,1,1,no,no,yes,no,yes,1,yes,unfurnished,6325700
3925,4,1,1,yes,yes,no,no,yes,1,no,furnished,6242500
5543,3,1,1,no,no,no,no,no,0,yes,semi-furnished,6154300
4584,2,4,1,yes,yes,no,no,no,2,no,semi-furnished,6458400
4573,4,1,1,no,yes,yes,no,no,0,yes,semi-furnished,5907300
4046,3,2,2,yes,no,no,yes,yes,0,yes,semi-furnished,6854600
2293,3,2,2,yes,no,no,no,yes,2,no,unfurnished,6179300
6117,3,1,1,no,no,yes,no,no,1,no,semi-furnished,6061700
6159,2,2,3,no,no,no,no,no,3,no,semi-furnished,6115900
4413,3,2,2,yes,yes,yes,yes,no,2,yes,furnished,7491300
6421,4,1,1,yes,no,no,no,yes,2,no,furnished,6392100
6785,3,1,1,yes,no,yes,no,no,0,yes,furnished,7028500
5216,3,1,3,yes,no,yes,no,yes,3,no,furnished,7321600
5051,4,1,2,no,no,yes,no,no,2,yes,unfurnished,6055100
4280,2,1,2,yes,no,yes,no,yes,0,no,unfurnished,5928000
8350,2,2,1,yes,no,no,no,yes,1,yes,furnished,7085000
5253,3,1,2,no,no,no,no,yes,2,no,semi-furnished,6475300
5059,4,1,1,yes,no,no,no,no,3,yes,unfurnished,6005900
5447,3,1,1,yes,yes,yes,no,no,1,yes,unfurnished,6694700
4581,2,2,1,yes,no,no,no,yes,1,no,furnished,6308100
5388,4,3,1,yes,no,no,no,yes,2,yes,unfurnished,6588800
